"idx","actual","predicted","prob_X1","prob_diff","misclassified","error_type","validation_type","log_exp","trade","service","recre","product","underdev","downtown","avg_road_w","crosswalk_","curve_sign","seg_count","park_ride","C_DISTRICT","crsh_oddyr","crsh_eveny","crash","lon","lat"
"10614","X0","X1",0.964925289154053,0.964925289154053,TRUE,"False Positive","spatial",4.74018061069167,0.06496613,11.78972,0.03497419,0,0.07096645,1,15.4,1,1,2,1,3,0,0,0,1189524,836409.9
"10614","X0","X1",0.962031003087759,0.962031003087759,TRUE,"False Positive","temporal",4.74018061069167,0.06496613,11.78972,0.03497419,0,0.07096645,1,15.4,1,1,2,1,3,0,0,0,1189524,836409.9
"7698","X0","X1",0.977664291858673,0.977664291858673,TRUE,"False Positive","spatial",4.62143297801032,0.08768192,15.10636,0.132572,0,0.05350451,1,15,1,1,2,1,7,0,0,0,1184629,838466.4
"7698","X0","X1",0.948806073516607,0.948806073516607,TRUE,"False Positive","temporal",4.62143297801032,0.08768192,15.10636,0.132572,0,0.05350451,1,15,1,1,2,1,7,0,0,0,1184629,838466.4
"6083","X0","X1",0.94976794719696,0.94976794719696,TRUE,"False Positive","spatial",5.59452360255408,0.04664273,29.6016,0.01296778,0,0.05799393,2,18.2,1,1,2,1,7,0,2,2,1188571,833581.8
"6083","X0","X1",0.975267754867673,0.975267754867673,TRUE,"False Positive","temporal",5.59452360255408,0.04664273,29.6016,0.01296778,0,0.05799393,2,18.2,1,1,2,1,7,0,2,2,1188571,833581.8
"4345","X0","X1",0.950952172279358,0.950952172279358,TRUE,"False Positive","spatial",4.94856774468725,0.128249246,15.1967286,0.062864603,0,0.057415667,2,28.6,2,1,3,1,7,0,6,6,1186609.486,834699.5595
"4345","X0","X1",0.973732931539416,0.973732931539416,TRUE,"False Positive","temporal",4.94856774468725,0.128249246,15.1967286,0.062864603,0,0.057415667,2,28.6,2,1,3,1,7,0,6,6,1186609.486,834699.5595
"8731","X0","X1",0.976179718971252,0.976179718971252,TRUE,"False Positive","spatial",4.42853250322842,0.06966029,13.03855,0.02815683,0,0.03797719,2,9.2,1,1,2,1,7,0,3,3,1183767,837072.2
"8731","X0","X1",0.948265466839075,0.948265466839075,TRUE,"False Positive","temporal",4.42853250322842,0.06966029,13.03855,0.02815683,0,0.03797719,2,9.2,1,1,2,1,7,0,3,3,1183767,837072.2
"9836","X0","X1",0.99165415763855,0.99165415763855,TRUE,"False Positive","spatial",4.28558070581291,0.107155941,14.8828846,0.019316062,0,0.102729308,1,16.7,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"9836","X0","X1",0.932320140302181,0.932320140302181,TRUE,"False Positive","temporal",4.28558070581291,0.107155941,14.8828846,0.019316062,0,0.102729308,1,16.7,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"7634","X0","X1",0.983209311962128,0.983209311962128,TRUE,"False Positive","spatial",4.68429237394805,0.07396847,11.12713,0.04992051,0,0.0851307,2,22,1,2,2,1,7,0,0,0,1183085,837696.9
"7634","X0","X1",0.940113551914692,0.940113551914692,TRUE,"False Positive","temporal",4.68429237394805,0.07396847,11.12713,0.04992051,0,0.0851307,2,22,1,2,2,1,7,0,0,0,1183085,837696.9
"375","X0","X1",0.967030107975006,0.967030107975006,TRUE,"False Positive","spatial",5.12624848848876,0.164617353,18.4502423,0.002750691,0,0.061539227,1,20.8,1,1,1,1,7,0,1,1,1186739.552,836255.7374
"375","X0","X1",0.955378636717796,0.955378636717796,TRUE,"False Positive","temporal",5.12624848848876,0.164617353,18.4502423,0.002750691,0,0.061539227,1,20.8,1,1,1,1,7,0,1,1,1186739.552,836255.7374
"5155","X0","X1",0.973359644412994,0.973359644412994,TRUE,"False Positive","spatial",3.46789796549794,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"6479","X0","X1",0.973359644412994,0.973359644412994,TRUE,"False Positive","spatial",3.50721316784101,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"5155","X0","X1",0.948613502085209,0.948613502085209,TRUE,"False Positive","temporal",3.46789796549794,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"6479","X0","X1",0.948613502085209,0.948613502085209,TRUE,"False Positive","temporal",3.50721316784101,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"6480","X0","X1",0.954702496528625,0.954702496528625,TRUE,"False Positive","spatial",3.28726837587724,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,3,1,1,0,2,2,1187460.066,832228.3566
"6480","X0","X1",0.965721011161804,0.965721011161804,TRUE,"False Positive","temporal",3.28726837587724,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,3,1,1,0,2,2,1187460.066,832228.3566
"8652","X0","X1",0.985257804393768,0.985257804393768,TRUE,"False Positive","spatial",4.17914016367113,0.111573026,11.6119261,0.043663364,0,0.108947672,2,21,1,1,2,1,7,0,10,10,1185799.389,835863.1616
"8652","X0","X1",0.935150295495987,0.935150295495987,TRUE,"False Positive","temporal",4.17914016367113,0.111573026,11.6119261,0.043663364,0,0.108947672,2,21,1,1,2,1,7,0,10,10,1185799.389,835863.1616
"9445","X0","X1",0.965379059314728,0.965379059314728,TRUE,"False Positive","spatial",4.27753335507396,0.06482973,10.73645,0.04604806,0,0.06974067,2,9.2,2,1,2,1,7,0,0,0,1183316,837486.1
"9445","X0","X1",0.954963516443968,0.954963516443968,TRUE,"False Positive","temporal",4.27753335507396,0.06482973,10.73645,0.04604806,0,0.06974067,2,9.2,2,1,2,1,7,0,0,0,1183316,837486.1
"4346","X0","X1",0.971265912055969,0.971265912055969,TRUE,"False Positive","spatial",4.25314282963811,0.128249246,15.1967286,0.062864603,0,0.057415667,2,19.4,2,1,3,1,7,0,6,6,1186609.486,834699.5595
"4346","X0","X1",0.948960941284895,0.948960941284895,TRUE,"False Positive","temporal",4.25314282963811,0.128249246,15.1967286,0.062864603,0,0.057415667,2,19.4,2,1,3,1,7,0,6,6,1186609.486,834699.5595
"6082","X0","X1",0.936220109462738,0.936220109462738,TRUE,"False Positive","spatial",5.31615856985051,0.04002065,27.112,0.01179875,0,0.07393976,2,13.5,1,1,2,1,7,0,2,2,1188848,833744.7
"6082","X0","X1",0.983704907819629,0.983704907819629,TRUE,"False Positive","temporal",5.31615856985051,0.04002065,27.112,0.01179875,0,0.07393976,2,13.5,1,1,2,1,7,0,2,2,1188848,833744.7
"4205","X0","X1",0.98737108707428,0.98737108707428,TRUE,"False Positive","spatial",4.60013714858654,0.168329415,16.9848844,0.012877294,0,0.110019527,1,18,1,1,2,1,7,0,0,0,1187529.993,837118.549
"4205","X0","X1",0.931667201220989,0.931667201220989,TRUE,"False Positive","temporal",4.60013714858654,0.168329415,16.9848844,0.012877294,0,0.110019527,1,18,1,1,2,1,7,0,0,0,1187529.993,837118.549
"2647","X0","X1",0.943189859390259,0.943189859390259,TRUE,"False Positive","spatial",3.33492349950211,0.063407864,13.5702873,0.240569395,0,0.067866144,2,10.8,1,1,2,1,7,0,1,1,1183129.793,838793.8568
"2647","X0","X1",0.970866350457072,0.970866350457072,TRUE,"False Positive","temporal",3.33492349950211,0.063407864,13.5702873,0.240569395,0,0.067866144,2,10.8,1,1,2,1,7,0,1,1,1183129.793,838793.8568
"3485","X0","X1",0.991055250167847,0.991055250167847,TRUE,"False Positive","spatial",5.1304466634708,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"3486","X0","X1",0.991055250167847,0.991055250167847,TRUE,"False Positive","spatial",5.117735500362,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"8596","X0","X1",0.991055250167847,0.991055250167847,TRUE,"False Positive","spatial",5.12228974178442,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"3485","X0","X1",0.922471307218075,0.922471307218075,TRUE,"False Positive","temporal",5.1304466634708,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"3486","X0","X1",0.922471307218075,0.922471307218075,TRUE,"False Positive","temporal",5.117735500362,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"8596","X0","X1",0.922471307218075,0.922471307218075,TRUE,"False Positive","temporal",5.12228974178442,0.122216819,14.2655502,0.014375936,0,0.082923877,1,19.6,1,1,2,1,7,0,0,0,1185317.478,837835.4019
"10001","X1","X0",0.00243724719621241,0.997562752803788,TRUE,"False Negative","spatial",2.15794627075116,0.19761536,44.1469934,0,0,0.042689703,1,9,2,1,2,1,4,0,0,0,1196538.328,854046.9397
"10001","X0","X1",0.915939897298813,0.915939897298813,TRUE,"False Positive","temporal",2.15794627075116,0.19761536,44.1469934,0,0,0.042689703,1,9,2,1,2,1,4,0,0,0,1196538.328,854046.9397
"447","X0","X1",0.955686032772064,0.955686032772064,TRUE,"False Positive","spatial",4.38031378555049,0.07605813,21.1868371,0.016407142,0,0.095399467,2,16,1,1,2,1,1,0,2,2,1188867.998,832193.8054
"447","X0","X1",0.957599386572838,0.957599386572838,TRUE,"False Positive","temporal",4.38031378555049,0.07605813,21.1868371,0.016407142,0,0.095399467,2,16,1,1,2,1,1,0,2,2,1188867.998,832193.8054
"11811","X0","X1",0.957926213741302,0.957926213741302,TRUE,"False Positive","spatial",4.47853936395966,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,1,1,2,0,0,0,1191253,833733.6
"11811","X0","X1",0.954605005681515,0.954605005681515,TRUE,"False Positive","temporal",4.47853936395966,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,1,1,2,0,0,0,1191253,833733.6
"5077","X0","X1",0.982779085636139,0.982779085636139,TRUE,"False Positive","spatial",4.29118207194138,0.147548,19.87727,0.02130024,0,0.08104848,1,20,1,1,2,1,7,0,0,0,1186902,837694.4
"5077","X0","X1",0.929050035774708,0.929050035774708,TRUE,"False Positive","temporal",4.29118207194138,0.147548,19.87727,0.02130024,0,0.08104848,1,20,1,1,2,1,7,0,0,0,1186902,837694.4
"10903","X0","X1",0.953201293945312,0.953201293945312,TRUE,"False Positive","spatial",3.96321784852455,0.1391735,21.22031,0.04929031,0,0.09276461,1,19.6,1,1,2,1,7,0,0,0,1186805,838219.6
"10903","X0","X1",0.958107426762581,0.958107426762581,TRUE,"False Positive","temporal",3.96321784852455,0.1391735,21.22031,0.04929031,0,0.09276461,1,19.6,1,1,2,1,7,0,0,0,1186805,838219.6
"10904","X0","X1",0.986762464046478,0.986762464046478,TRUE,"False Positive","spatial",4.36715283271786,0.1486913,17.94253,0.009318159,0,0.1216503,1,18,1,1,2,1,7,0,2,2,1187747,837356.1
"10904","X0","X1",0.924228690564632,0.924228690564632,TRUE,"False Positive","temporal",4.36715283271786,0.1486913,17.94253,0.009318159,0,0.1216503,1,18,1,1,2,1,7,0,2,2,1187747,837356.1
"1530","X1","X0",0.00968903489410877,0.990310965105891,TRUE,"False Negative","spatial",2.73591969624999,0.001967298,78.2442502,0,0,0.055064625,1,22.3,2,1,3,1,4,0,1,1,1193733.724,851141.9723
"1530","X0","X1",0.920396164059639,0.920396164059639,TRUE,"False Positive","temporal",2.73591969624999,0.001967298,78.2442502,0,0,0.055064625,1,22.3,2,1,3,1,4,0,1,1,1193733.724,851141.9723
"86","X0","X1",0.964679598808289,0.964679598808289,TRUE,"False Positive","spatial",3.98867441134529,0.102549383,15.0315541,0.078883455,0,0.074022642,1,24,1,1,2,1,7,0,2,2,1185383.509,838727.8634
"86","X0","X1",0.945635609328747,0.945635609328747,TRUE,"False Positive","temporal",3.98867441134529,0.102549383,15.0315541,0.078883455,0,0.074022642,1,24,1,1,2,1,7,0,2,2,1185383.509,838727.8634
"5154","X0","X1",0.959015011787415,0.959015011787415,TRUE,"False Positive","spatial",3.39463333419771,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"5154","X0","X1",0.950490202754736,0.950490202754736,TRUE,"False Positive","temporal",3.39463333419771,0.1071824,18.42748,0.01250987,0,0.07089498,2,17.6,1,1,2,1,1,0,1,1,1187469,831922.4
"9710","X0","X1",0.957926213741302,0.957926213741302,TRUE,"False Positive","spatial",4.50322865901723,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,1,1,2,0,0,0,1191253,833733.6
"9710","X0","X1",0.951535411179066,0.951535411179066,TRUE,"False Positive","temporal",4.50322865901723,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,1,1,2,0,0,0,1191253,833733.6
"4586","X0","X1",0.972106337547302,0.972106337547302,TRUE,"False Positive","spatial",4.26940341354491,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"4586","X0","X1",0.936491087079048,0.936491087079048,TRUE,"False Positive","temporal",4.26940341354491,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"3016","X0","X1",0.935767710208893,0.935767710208893,TRUE,"False Positive","spatial",3.23444860055632,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,2,1,1,0,2,2,1187460.066,832228.3566
"4585","X0","X1",0.935767710208893,0.935767710208893,TRUE,"False Positive","spatial",3.17344908472432,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,2,1,1,0,2,2,1187460.066,832228.3566
"3016","X0","X1",0.972608817741275,0.972608817741275,TRUE,"False Positive","temporal",3.23444860055632,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,2,1,1,0,2,2,1187460.066,832228.3566
"4585","X0","X1",0.972608817741275,0.972608817741275,TRUE,"False Positive","temporal",3.17344908472432,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,2,1,1,0,2,2,1187460.066,832228.3566
"8655","X0","X1",0.964665532112122,0.964665532112122,TRUE,"False Positive","spatial",5.02178919363876,0.1535662,18.01675,0.008613523,0,0.0624067,1,19.6,1,1,2,1,7,0,3,3,1186563,836694.1
"8655","X0","X1",0.943168696016073,0.943168696016073,TRUE,"False Positive","temporal",5.02178919363876,0.1535662,18.01675,0.008613523,0,0.0624067,1,19.6,1,1,2,1,7,0,3,3,1186563,836694.1
"171","X0","X1",0.941603600978851,0.941603600978851,TRUE,"False Positive","spatial",3.0519308336507,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,1,1,1,0,2,2,1187460.066,832228.3566
"171","X0","X1",0.965721011161804,0.965721011161804,TRUE,"False Positive","temporal",3.0519308336507,0.106885626,23.0407284,0.007483887,0,0.057794189,2,12.2,1,1,1,1,1,0,2,2,1187460.066,832228.3566
"4305","X0","X1",0.970151960849762,0.970151960849762,TRUE,"False Positive","spatial",4.29767757718803,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"4305","X0","X1",0.936491087079048,0.936491087079048,TRUE,"False Positive","temporal",4.29767757718803,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"10290","X0","X1",0.975381672382355,0.975381672382355,TRUE,"False Positive","spatial",2.57565364571066,0.09941924,12.61991,0.06477056,0,0.072741,1,4.6,1,1,1,1,1,0,1,1,1187455,831283.4
"10290","X0","X1",0.930524453520775,0.930524453520775,TRUE,"False Positive","temporal",2.57565364571066,0.09941924,12.61991,0.06477056,0,0.072741,1,4.6,1,1,1,1,1,0,1,1,1187455,831283.4
"2708","X0","X1",0.986146032810211,0.986146032810211,TRUE,"False Positive","spatial",4.71186732921046,0.132481299,14.6510065,0.045680303,0,0.082686416,1,19.6,1,1,2,1,7,0,1,1,1186056.101,838032.3303
"2708","X0","X1",0.919066287577152,0.919066287577152,TRUE,"False Positive","temporal",4.71186732921046,0.132481299,14.6510065,0.045680303,0,0.082686416,1,19.6,1,1,2,1,7,0,1,1,1186056.101,838032.3303
"6086","X0","X1",0.951136767864227,0.951136767864227,TRUE,"False Positive","spatial",4.39776136750996,0.09972734,31.86142,0.01522964,0,0.04119575,2,13.8,1,1,1,1,1,0,1,1,1187892,832829.1
"6086","X0","X1",0.953817047178745,0.953817047178745,TRUE,"False Positive","temporal",4.39776136750996,0.09972734,31.86142,0.01522964,0,0.04119575,2,13.8,1,1,1,1,1,0,1,1,1187892,832829.1
"8628","X0","X1",0.929005444049835,0.929005444049835,TRUE,"False Positive","spatial",3.55463394844946,0.1810455,13.87342,0.1069734,0,0.05790916,1,20.4,1,1,2,1,1,0,2,2,1189786,830333.5
"8628","X0","X1",0.975658698007464,0.975658698007464,TRUE,"False Positive","temporal",3.55463394844946,0.1810455,13.87342,0.1069734,0,0.05790916,1,20.4,1,1,2,1,1,0,2,2,1189786,830333.5
"6427","X0","X1",0.923578321933746,0.923578321933746,TRUE,"False Positive","spatial",4.99496003337157,0.08954296,21.731,0.01945665,0,0.0867956,2,21.9,1,1,2,1,1,0,3,3,1188634,832200
"6427","X0","X1",0.980652123689651,0.980652123689651,TRUE,"False Positive","temporal",4.99496003337157,0.08954296,21.731,0.01945665,0,0.0867956,2,21.9,1,1,2,1,1,0,3,3,1188634,832200
"8005","X0","X1",0.996226668357849,0.996226668357849,TRUE,"False Positive","spatial",0.086714516274181,0.4572038,4.882329,0,0,0.0819859,1,11.6,1,1,1,1,1,1,0,1,1188769,818984.1
"8005","X1","X0",0.0923637747764587,0.907636225223541,TRUE,"False Negative","temporal",0.086714516274181,0.4572038,4.882329,0,0,0.0819859,1,11.6,1,1,1,1,1,1,0,1,1188769,818984.1
"10612","X0","X1",0.957107484340668,0.957107484340668,TRUE,"False Positive","spatial",4.35097223842885,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,2,1,2,0,0,0,1191253,833733.6
"10612","X0","X1",0.945305809378624,0.945305809378624,TRUE,"False Positive","temporal",4.35097223842885,0.01387277,25.40167,0.008016707,0,0.1307911,1,22.6,2,1,2,1,2,0,0,0,1191253,833733.6
"2680","X0","X1",0.992389023303986,0.992389023303986,TRUE,"False Positive","spatial",4.54592063892666,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"3022","X0","X1",0.992389023303986,0.992389023303986,TRUE,"False Positive","spatial",4.54007548438074,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"8592","X0","X1",0.992389023303986,0.992389023303986,TRUE,"False Positive","spatial",4.54605581291694,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"2680","X0","X1",0.909902274608612,0.909902274608612,TRUE,"False Positive","temporal",4.54592063892666,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"3022","X0","X1",0.909902274608612,0.909902274608612,TRUE,"False Positive","temporal",4.54007548438074,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"8592","X0","X1",0.909902274608612,0.909902274608612,TRUE,"False Positive","temporal",4.54605581291694,0.11820309,13.9134871,0.041272584,0,0.084712182,1,19.6,1,1,2,1,7,0,1,1,1185512.299,838095.0324
"10604","X0","X1",0.941849410533905,0.941849410533905,TRUE,"False Positive","spatial",4.12415353841882,0.019372964,20.4681535,0.00310473,0,0.151709193,1,36.5,1,1,2,1,2,0,1,1,1191245.838,833377.2198
"10604","X0","X1",0.960284061729908,0.960284061729908,TRUE,"False Positive","temporal",4.12415353841882,0.019372964,20.4681535,0.00310473,0,0.151709193,1,36.5,1,1,2,1,2,0,1,1,1191245.838,833377.2198
"6482","X0","X1",0.965317249298096,0.965317249298096,TRUE,"False Positive","spatial",4.32718781403962,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"6482","X0","X1",0.936491087079048,0.936491087079048,TRUE,"False Positive","temporal",4.32718781403962,0.084927308,24.4332156,0.024663631,0,0.023944116,2,18.9,1,1,2,1,7,0,0,0,1186722.367,833561.3644
"12746","X0","X1",0.944713473320007,0.944713473320007,TRUE,"False Positive","spatial",4.87055138435831,0.08328656,11.97984,0.02275977,0,0.1281947,2,19.2,1,1,2,1,2,0,0,0,1189415,831873.9
"12746","X0","X1",0.953840974718332,0.953840974718332,TRUE,"False Positive","temporal",4.87055138435831,0.08328656,11.97984,0.02275977,0,0.1281947,2,19.2,1,1,2,1,2,0,0,0,1189415,831873.9
"1101","X1","X0",0.0120540242642164,0.987945975735784,TRUE,"False Negative","spatial",2.82485288242528,0.03325378,66.7926318,0.003048078,0,0.010292621,1,11.2,1,1,1,1,4,0,2,2,1193829.846,852492.4621
"1101","X0","X1",0.910070322453976,0.910070322453976,TRUE,"False Positive","temporal",2.82485288242528,0.03325378,66.7926318,0.003048078,0,0.010292621,1,11.2,1,1,1,1,4,0,2,2,1193829.846,852492.4621
"4312","X0","X1",0.960301041603088,0.960301041603088,TRUE,"False Positive","spatial",4.36505384541322,0.116967496,19.457594,0.049306021,0,0.041624456,2,12,1,1,2,1,7,0,1,1,1186681.791,834255.2516
"4312","X0","X1",0.937664464116096,0.937664464116096,TRUE,"False Positive","temporal",4.36505384541322,0.116967496,19.457594,0.049306021,0,0.041624456,2,12,1,1,2,1,7,0,1,1,1186681.791,834255.2516
"10000","X1","X0",0.00170401739887893,0.998295982601121,TRUE,"False Negative","spatial",2.03204893115663,0.19761536,44.1469934,0,0,0.042689703,1,9,2,1,2,1,4,0,0,0,1196538.328,854046.9397
"10000","X0","X1",0.898824363946915,0.898824363946915,TRUE,"False Positive","temporal",2.03204893115663,0.19761536,44.1469934,0,0,0.042689703,1,9,2,1,2,1,4,0,0,0,1196538.328,854046.9397
"8734","X0","X1",0.960124552249908,0.960124552249908,TRUE,"False Positive","spatial",3.96265042545927,0.102549383,15.0315541,0.078883455,0,0.074022642,1,24,1,1,1,1,7,0,2,2,1185383.509,838727.8634
"8734","X0","X1",0.935113228857517,0.935113228857517,TRUE,"False Positive","temporal",3.96265042545927,0.102549383,15.0315541,0.078883455,0,0.074022642,1,24,1,1,1,1,7,0,2,2,1185383.509,838727.8634
"1275","X0","X1",0.92669016122818,0.92669016122818,TRUE,"False Positive","spatial",3.82401070565844,0.115687088,28.3656276,0.007483887,0,0.053916861,2,8.4,2,1,1,1,1,0,2,2,1187737.795,832528.7709
